gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD8_S58_L002,62-CD8_S60_L002,63-CD8_S62_L002,57-CD8-D_S48_L002,58-CD8-D_S52_L002,60-CD8-D_S56_L002
ENSMUSG00000075467,Dnlz,52838,DNL-type zinc finger,520.0653274222374,-0.3113871147647462,0.31742895549960726,-0.9809663213447188,0.32660934995637125,0.8194946439812539,687,722,521,285,550,434
ENSMUSG00000093661,Eif4e3,66892,eukaryotic translation initiation factor 4E member 3,554.7745680028592,0.2276462822866636,0.23237102959354158,0.9796672273856926,0.32725040831855984,0.8194946439812539,517,606,602,452,574,610
ENSMUSG00000106379,Lhfpl3,269629,lipoma HMGIC fusion partner-like 3,155.10434599420248,-0.5074029588916088,0.5165633178022411,-0.9822667258883079,0.3259684625249527,0.8194946439812539,147,220,250,91,66,200
ENSMUSG00000110234,Timm10b,14356,translocase of inner mitochondrial membrane 10B,234.84103300456079,-0.5707531709723261,0.5884917852412964,-0.9698574989254999,0.33211752745271966,0.8194946439812539,164,355,434,75,327,111
ENSMUSG00000053600,Zfp472,224691,zinc finger protein 472,381.21645881464036,0.3107638760429895,0.32066252691536695,0.969130627867253,0.3324800179925499,0.8198174408471237,387,296,478,396,446,295
ENSMUSG00000020130,Tbc1d15,66687,"TBC1 domain family, member 15",845.0187096478887,0.21125993251471575,0.21814919175537847,0.9684195060030844,0.3328349016088397,0.820078545950539,691,941,1017,777,827,864
ENSMUSG00000059325,Hopx,74318,HOP homeobox,205.1641146203781,0.6282037168510792,0.6487178853009812,0.9683773657012954,0.3328559392959163,0.820078545950539,67,218,262,398,158,98
ENSMUSG00000000740,Rpl13,270106,ribosomal protein L13,49705.5186088069,-0.09990742431142165,0.1032235258035812,-0.9678745570223053,0.33310702251794555,0.8201288534153465,60210,57393,55851,39818,45592,45222
ENSMUSG00000019920,Lims1,110829,LIM and senescent cell antigen-like domains 1,1260.2112769294035,-0.20325028732891345,0.20994193878055556,-0.9681261805501538,0.33298135617489655,0.8201288534153465,1284,1430,1870,887,929,1407
ENSMUSG00000022358,Fbxo32,67731,F-box protein 32,651.4190520950259,-0.24886119619422498,0.25714227928718375,-0.9677957156018274,0.33314640396116757,0.8201288534153465,770,620,1026,475,646,495
ENSMUSG00000047712,Ust,338362,uronyl-2-sulfotransferase,337.3952045496522,0.3006415607139343,0.310846303440592,0.9671710983411839,0.3334585077079003,0.8206754359067207,378,264,387,278,414,321
ENSMUSG00000044496,2510039O18Rik,77034,RIKEN cDNA 2510039O18 gene,3179.362707277199,0.14331466052304093,0.1482290896692774,0.9668457172799122,0.33362116622374127,0.8208540225396993,3307,3442,3449,3233,2914,2886
ENSMUSG00000021608,Lpcat1,210992,lysophosphatidylcholine acyltransferase 1,204.00787434477633,1.399738395238991,1.4481866133229884,0.9665455973434054,0.33377124203627295,0.8209635667302019,17,52,329,630,42,93
ENSMUSG00000083773,Gm13394,100033452,glyceraldehyde-3-phosphate dehydrogenase pseudogene,17891.911568193966,0.11661241955516047,0.1206816820407,0.966281026111592,0.3339035777295366,0.8209635667302019,21967,16366,19858,16836,16828,16865
ENSMUSG00000094914,Trav9d-2,328482,T cell receptor alpha variable 9D-2,107.81334277554353,-0.5118268542616914,0.5297229079025545,-0.9662161983673261,0.3339360090332706,0.8209635667302019,156,160,108,82,100,57
ENSMUSG00000020806,Rhbdf2,217344,rhomboid 5 homolog 2,59.74681301181811,0.6868487586420029,0.711013663113013,0.966013445697781,0.33403745299878673,0.8209914308799423,47,50,58,108,39,49
ENSMUSG00000043439,Epop,103551,elongin BC and polycomb repressive complex 2 associated protein,733.5472531360763,-0.24102780846610952,0.2495812393307074,-0.9657288709378345,0.33417986881981804,0.8211199527554914,944,827,917,741,483,592
ENSMUSG00000039087,Rreb1,68750,ras responsive element binding protein 1,1033.0739005944188,-0.2180892912559984,0.22593651619980587,-0.9652680094577195,0.33441059059510375,0.8212439059061969,1272,1143,1350,610,839,1189
ENSMUSG00000042644,Itpr3,16440,"inositol 1,4,5-triphosphate receptor 3",5810.738957148733,0.1492505643483202,0.15461817266338787,0.9652847513160485,0.3344022072964405,0.8212439059061969,5837,6199,6591,4201,5387,7240
ENSMUSG00000031666,Rbl2,19651,RB transcriptional corepressor like 2,4371.03727166568,0.13998781773401678,0.1450546710764684,0.9650693541624693,0.33451007535774513,0.8212668543746742,4908,4218,4963,3953,4691,3772
ENSMUSG00000031328,Flna,192176,"filamin, alpha",27753.2712918137,0.12319132104136692,0.1277115070125139,0.9646062749012579,0.33474205529081075,0.821614996162332,31453,26496,32120,20448,26190,32885
ENSMUSG00000062822,4833420G17Rik,67392,RIKEN cDNA 4833420G17 gene,1974.9947477263422,-0.20294454744794363,0.21057434283164214,-0.963766737765395,0.3351628863830194,0.822426355463423,1851,2572,2722,1609,1299,2123
ENSMUSG00000022853,Ehhadh,74147,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase",248.6901249860679,-0.292406577354709,0.3036995643498886,-0.9628152677157973,0.3356402373861306,0.8226395263814257,309,288,330,201,194,213
ENSMUSG00000026032,Ndufb3,66495,NADH:ubiquinone oxidoreductase subunit B3,881.8057120374068,-0.19794915345384656,0.20560293036856028,-0.962773989159621,0.33566095667391144,0.8226395263814257,1143,905,1149,632,864,740
ENSMUSG00000029267,Mtf2,17765,metal response element binding transcription factor 2,740.6297786585483,0.288877704105436,0.29992999241379525,0.963150439809597,0.3354720321678279,0.8226395263814257,820,488,976,839,785,565
ENSMUSG00000039713,Plekhg5,269608,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5",176.77580726315722,0.4364014367082922,0.45312672568416634,0.9630891580040418,0.335502782222212,0.8226395263814257,180,109,226,222,190,133
ENSMUSG00000087687,Pet100,100503890,PET100 homolog,434.2976299088017,-0.2741163849120834,0.2847921196134721,-0.9625139392344207,0.33579150462216245,0.8226395263814257,583,561,453,386,298,384
ENSMUSG00000006335,Tfpt,69714,TCF3 (E2A) fusion partner,267.0068924619087,0.3777703108690155,0.3926452939162109,0.9621159777598923,0.33599134897147725,0.8229078442148197,286,226,275,317,319,171
ENSMUSG00000021559,Dapk1,69635,death associated protein kinase 1,71.30538692926554,0.6961167551356313,0.7238670663553135,0.9616638019472199,0.3362185110209018,0.8229185410470485,21,100,60,75,71,95
ENSMUSG00000022248,Rad1,19355,RAD1 checkpoint DNA exonuclease,69.96192751237163,0.9393889540717626,0.9769027852897234,0.9615992176674619,0.3362509646443945,0.8229185410470485,47,29,90,195,23,19
ENSMUSG00000036097,Slf2,226151,SMC5-SMC6 complex localization factor 2,1109.9758721524258,0.21906735376040673,0.22786565081718643,0.9613882258022362,0.33635700217969583,0.8229185410470485,1147,921,1430,1157,807,1293
ENSMUSG00000059895,Ptp4a3,19245,protein tyrosine phosphatase 4a3,4287.994955811028,-0.1089870122949493,0.11335113066113023,-0.961499119234834,0.3363012681251079,0.8229185410470485,5191,4733,5122,3649,3455,4139
ENSMUSG00000033904,Ccp110,101565,centriolar coiled coil protein 110,332.0018156025286,0.2573792078994224,0.26780884267632477,0.9610556743658101,0.3365241752078037,0.8229394264532608,344,325,354,301,305,382
ENSMUSG00000066735,Vkorc1l1,69568,"vitamin K epoxide reductase complex, subunit 1-like 1",296.1973551899494,-0.29773292380239974,0.309811902321453,-0.9610118964812384,0.336546186254511,0.8229394264532608,345,308,460,215,277,230
ENSMUSG00000019761,Krt10,16661,keratin 10,37.626864149098324,-0.8153004052865799,0.8489658646815107,-0.9603453321323344,0.33688144198942177,0.8235381856628983,74,51,36,19,14,43
ENSMUSG00000034674,Tdg,21665,thymine DNA glycosylase,356.70739349344916,-0.3776838217923661,0.39360949199916667,-0.9595394152566974,0.3372870732695956,0.8236948394022182,487,312,580,401,215,213
ENSMUSG00000053128,Rnf26,213211,ring finger protein 26,818.7186977995322,-0.23213209053892472,0.2419030180275575,-0.9596080794348764,0.3372525012249111,0.8236948394022182,1140,827,1033,539,593,945
ENSMUSG00000086290,Snhg12,100039864,small nucleolar RNA host gene 12,1693.2611698810383,0.18643418557724534,0.1942974808479936,0.959529607710663,0.3372920115022301,0.8236948394022182,1495,1806,2064,1231,1692,2031
ENSMUSG00000000791,Il12rb1,16161,"interleukin 12 receptor, beta 1",797.2945846502815,0.2181187304523723,0.2276379389568901,0.958182680144892,0.3379706492585621,0.823778215533413,743,892,850,678,919,732
ENSMUSG00000001741,Il16,16170,interleukin 16,7892.124265809055,0.09521441748156248,0.09944102090167906,0.957496379443896,0.3383167729616872,0.823778215533413,8307,8287,9230,6908,7657,7614
ENSMUSG00000015575,Atp6v0e,11974,"ATPase, H+ transporting, lysosomal V0 subunit E",72.80811852667512,-0.67914209724823,0.7082482510633337,-0.9589040230294887,0.33760709790600946,0.823778215533413,107,141,48,64,28,60
ENSMUSG00000020412,Ascc2,75452,activating signal cointegrator 1 complex subunit 2,885.4638744628468,-0.27017000810401776,0.2823724476486744,-0.9567860120692836,0.33867527389970065,0.823778215533413,1036,1090,1146,642,469,1109
ENSMUSG00000023755,Rhebl1,69159,Ras homolog enriched in brain like 1,106.67580809333066,-0.5706796421767693,0.5964823173517582,-0.9567419277581493,0.3386975299515053,0.823778215533413,216,62,159,94,62,76
ENSMUSG00000024186,Rgs11,50782,regulator of G-protein signaling 11,720.1551235072146,-0.22540001002964594,0.23553290114430492,-0.9569788718882598,0.33857791927449454,0.823778215533413,729,994,890,596,524,691
ENSMUSG00000024670,Cd6,12511,CD6 antigen,624.8342330861366,-1.0732549897039676,1.119168589100914,-0.958975260881981,0.3375712082061562,0.823778215533413,1011,970,871,19,675,425
ENSMUSG00000029422,Rsrc2,208606,arginine/serine-rich coiled-coil 2,2724.848222121086,0.14382381773470657,0.1501896566972578,0.9576146646677336,0.33825710165872586,0.823778215533413,3159,2797,2782,2119,2730,2980
ENSMUSG00000032604,Qars,97541,glutaminyl-tRNA synthetase,3508.2174446212293,0.11154134354589756,0.11652463834417423,0.9572339818506219,0.3384491687043157,0.823778215533413,3844,3738,3806,3051,3344,3532
ENSMUSG00000034908,Sidt2,214597,"SID1 transmembrane family, member 2",1254.6985312835707,-0.7137510704801251,0.7459535986922384,-0.9568303869455568,0.33865287210353506,0.823778215533413,2150,1344,1799,1677,399,413
ENSMUSG00000036002,Atosb,230088,atos homolog B,294.82678082443493,0.3053709053848376,0.3187590285296708,0.9579992346990509,0.33806314446596514,0.823778215533413,297,276,320,305,334,240
ENSMUSG00000057406,Nsd2,107823,nuclear receptor binding SET domain protein 2,336.78811315716365,-0.5282065026231374,0.5519307067743472,-0.9570159734546002,0.33855919265897066,0.823778215533413,719,109,545,182,338,231
ENSMUSG00000066595,Flvcr1,226844,feline leukemia virus subgroup C cellular receptor 1,453.8287060264968,-0.2580023931294528,0.26944599573165234,-0.9575291420786356,0.33830024453075164,0.823778215533413,492,518,669,291,442,396
ENSMUSG00000069266,H4c2,326620,H4 clustered histone 2,25.19840718392536,0.8896974924950749,0.9288327977738268,0.9578661462293869,0.3381302593085238,0.823778215533413,22,23,14,33,32,23
ENSMUSG00000021254,Gpatch2l,70373,G patch domain containing 2 like,1311.6650212287784,-0.1560705936236922,0.1632073847463321,-0.956271640932594,0.3389350136083989,0.8241358177171397,1540,1397,1754,1148,1007,1221
ENSMUSG00000068823,Csde1,229663,"cold shock domain containing E1, RNA binding",7684.6521862375,-0.10189650307723636,0.10661069402015018,-0.9557812564092041,0.3391827598953906,0.824298246307523,8801,8377,9771,6653,6816,6652
ENSMUSG00000118346,Tmem179b,67706,transmembrane protein 179B,625.2726896516598,-0.22394982487361997,0.23431021317692152,-0.9557834540678827,0.33918164936109296,0.824298246307523,699,620,980,459,557,557
ENSMUSG00000096145,Vkorc1,27973,"vitamin K epoxide reductase complex, subunit 1",170.10359765606586,-0.4479241841242033,0.4687952005445025,-0.955479457989208,0.33933528867062013,0.8244490173541388,215,212,237,192,95,97
ENSMUSG00000021938,Pspc1,66645,paraspeckle protein 1,564.1472058695631,-0.3082168712865016,0.322953018887318,-0.9543706151080817,0.33989607504084973,0.8245995164280477,703,590,831,246,541,608
ENSMUSG00000024120,Lrpprc,72416,leucine-rich PPR-motif containing,1768.3123944264782,-0.1499158091680738,0.15709780525711203,-0.9542832818238044,0.3399402682146578,0.8245995164280477,2097,2014,2179,1453,1299,1832
ENSMUSG00000026778,Prkcq,18761,"protein kinase C, theta",11587.837599770117,0.08536081885523786,0.08937323530813404,0.9551049434535688,0.33952462930063565,0.8245995164280477,12529,11930,13612,10530,10507,11422
ENSMUSG00000033065,Pfkm,18642,"phosphofructokinase, muscle",375.1008838879494,-0.3165141805132084,0.3315494421436009,-0.9546515248730825,0.33975395153309834,0.8245995164280477,471,516,410,326,204,383
ENSMUSG00000047412,Zbtb44,235132,zinc finger and BTB domain containing 44,627.2976907057096,0.273768013768859,0.2868761953994997,0.9543071825377967,0.3399281733943778,0.8245995164280477,461,542,942,530,655,691
ENSMUSG00000050608,Micos10,433771,mitochondrial contact site and cristae organizing system subunit 10,970.6266164683033,-0.221958778584193,0.23244638558484904,-0.9548816086158165,0.33963757133630607,0.8245995164280477,1303,1064,1167,924,825,663
ENSMUSG00000028049,Scamp3,24045,secretory carrier membrane protein 3,1450.7314568315533,-0.16754796497575486,0.1756221289407523,-0.9540253610766709,0.3400708050915789,0.8246965944076059,1514,1621,2077,1219,1292,1196
ENSMUSG00000029068,Ccnl2,56036,cyclin L2,5496.448824920463,0.1957135829287096,0.20522206437721027,0.9536673530823493,0.3402520506026774,0.8247814274195634,4834,6023,6470,5061,3667,7416
ENSMUSG00000037022,Mmaa,109136,methylmalonic aciduria (cobalamin deficiency) type A,133.27915341819926,0.5246261110629875,0.5502571458615491,0.9534198965132374,0.3403773644053955,0.8247814274195634,120,90,164,200,67,158
ENSMUSG00000053644,Aldh7a1,110695,"aldehyde dehydrogenase family 7, member A1",91.63917885582944,0.703641313012714,0.7379914874266753,0.9534545113335413,0.34035983343034387,0.8247814274195634,143,68,21,124,89,93
ENSMUSG00000029022,Miip,28010,migration and invasion inhibitory protein,1130.5303036059083,-0.2411197728577744,0.25301049116743735,-0.9530030622256137,0.34058851916775607,0.8250736501296,1756,1264,1102,1056,743,1014
ENSMUSG00000015023,Ddx19a,13680,DEAD box helicase 19a,2172.880691039918,-0.14106130444540954,0.14823901196620395,-0.9515801716053611,0.34130994148730937,0.8263784603492135,2460,2368,2901,1708,2078,1830
ENSMUSG00000018666,Cbx1,12412,chromobox 1,1138.913713929656,-0.1754371285277793,0.18440573811262126,-0.9513648020032619,0.3414192215896513,0.8263784603492135,1225,1360,1502,965,1020,914
ENSMUSG00000034088,Hdlbp,110611,high density lipoprotein (HDL) binding protein,1532.5566061092654,0.17025117575217988,0.1789449489751002,0.9514164927665545,0.34139299127810685,0.8263784603492135,1367,1634,1884,1457,1528,1416
ENSMUSG00000034445,Cyb561a3,225912,"cytochrome b561 family, member A3",591.5711648286872,-0.25194432441125275,0.2649126619054453,-0.9510467434779644,0.3415806477527316,0.8263784603492135,846,651,675,551,377,539
ENSMUSG00000121504,Ppp4r1l-ps,100043911,"protein phosphatase 4, regulatory subunit 1-like, pseudogene",226.03147963417865,-0.44163263361400096,0.4642780401223682,-0.95122447208056915,0.3414904380620027,0.8263784603492135,265,361,245,92,153,291
ENSMUSG00000051232,Tmem199,195040,transmembrane protein 199,280.3700777365615,-0.2952759970985462,0.311021414435902,-0.9493751342944884,0.3424298524372835,0.8277668305335915,368,321,356,257,205,219
ENSMUSG00000057421,Las1l,76130,LAS1-like (S. cerevisiae),121.57813970484757,-0.829864334926396,0.8742758972232505,-0.9492018910301564,0.34251793997493574,0.8277668305335915,304,100,123,28,14,211
ENSMUSG00000073139,Tmem185a,236848,transmembrane protein 185A,108.63614889986364,0.72796919187239,0.7667617345169244,0.9494073049055134,0.34241349651357383,0.8277668305335915,175,70,28,201,88,69
ENSMUSG00000003623,Crot,74114,carnitine O-octanoyltransferase,1055.4081056520054,0.199123922547353,0.2101267837017982,0.9476370362663529,0.34331426481535265,0.8282256027431756,1343,902,1084,1071,971,1017
ENSMUSG00000020925,Ccdc43,52715,coiled-coil domain containing 43,57.442279236656006,0.8134011866736325,0.8584648692196606,0.9475066666537086,0.3433806607633783,0.8282256027431756,55,53,31,128,40,23
ENSMUSG00000024583,Txnl1,53382,thioredoxin-like 1,1220.8240982868597,0.1751260962665071,0.1848491673680564,0.9473999735027774,0.34343500462778154,0.8282256027431756,1443,1095,1350,1150,1254,1106
ENSMUSG00000028863,Meaf6,70088,MYST/Esa1-associated factor 6,509.06542021839283,0.25400407420154875,0.2680450310498725,0.9476171716620583,0.34332438113121755,0.8282256027431756,484,488,603,595,438,461
ENSMUSG00000040111,Gramd1b,235283,GRAM domain containing 1B,2707.6177457529484,0.1366013782730711,0.14400168254066864,0.9486095986030748,0.3428192073221363,0.8282256027431756,2637,2628,3503,2304,2410,3044
ENSMUSG00000040270,Bach2,12014,"BTB and CNC homology, basic leucine zipper transcription factor 2",1663.1192031037015,-0.2678732610390905,0.28270209606294927,-0.9475460733034082,0.3433605904834038,0.8282256027431756,1914,1955,2288,688,1503,2006
ENSMUSG00000047832,Cdca4,71963,cell division cycle associated 4,1480.7646702344025,-0.18077967917572066,0.19065415374021272,-0.9482073987333781,0.3430238813201736,0.8282256027431756,1932,1513,1892,998,1502,1286
ENSMUSG00000051037,Zfp455,218311,zinc finger protein 455,56.9041435736532,-0.7088788228278361,0.7478951837490542,-0.9478317794137454,0.3432150993431989,0.8282256027431756,94,62,84,30,17,74
ENSMUSG00000024242,Map4k3,225028,mitogen-activated protein kinase kinase kinase kinase 3,126.46603495315071,0.5216149308006481,0.5508962102063514,0.946847920056057,0.34371627928678306,0.8286845780846469,76,181,87,158,112,133
